time_step,hour,occupant_count,cooling_delta_before_action,action_value,reward,net_consumption_kwh,grid_import_kwh,indoor_temperature,cooling_setpoint,cooling_delta_after_step
391,8.0,3.0,1.9073486328125e-06,0.7,-3.0037059783935547,3.0037059783935547,3.0037059783935547,12.09782600402832,27.22222137451172,0.0
392,9.0,3.0,1.9073486328125e-06,0.7,-3.1344799995422363,3.1344799995422363,3.1344799995422363,12.464693069458008,27.22222137451172,0.0
393,10.0,3.0,1.9073486328125e-06,0.7,-2.5995612144470215,2.5995612144470215,2.5995612144470215,12.915575981140137,27.22222137451172,0.0
394,11.0,3.0,3.814697265625e-06,0.7,-2.340923309326172,2.340923309326172,2.340923309326172,13.438743591308594,27.22222137451172,0.0
395,12.0,2.0,0.029703140258789062,0.7,-2.5202887058258057,2.5202887058258057,2.5202887058258057,13.544053077697754,25.55555534362793,0.0
396,13.0,2.0,0.08447265625,0.7,-8.269935607910156,8.269935607910156,8.269935607910156,13.96517276763916,25.0,0.0
397,14.0,2.0,-0.009603500366210938,0.7,-2.8118438720703125,2.8118438720703125,2.8118438720703125,14.552958488464355,26.66666603088379,0.0
398,15.0,2.0,0.025465011596679688,0.7,-2.515108346939087,2.515108346939087,2.515108346939087,14.72093391418457,25.55555534362793,0.0
399,16.0,2.0,0.1581745147705078,0.7,-3.524869680404663,3.524869680404663,3.524869680404663,14.707329750061035,23.5,0.0
400,17.0,3.0,0.04450416564941406,0.7,-3.819334030151367,3.819334030151367,3.819334030151367,14.838310241699219,23.33333396911621,0.0
401,18.0,3.0,-0.017404556274414062,0.7,-3.07766056060791,3.07766056060791,3.07766056060791,14.849705696105957,24.27777862548828,0.0
402,19.0,3.0,-0.019725799560546875,0.7,-3.378718614578247,3.378718614578247,3.378718614578247,14.606802940368652,24.44444465637207,0.0
403,20.0,3.0,-0.032421112060546875,0.7,-3.7607338428497314,3.7607338428497314,3.7607338428497314,14.380778312683105,25.33333396911621,0.0
404,21.0,3.0,-0.03140068054199219,0.7,-3.8517568111419678,3.8517568111419678,3.8517568111419678,14.139404296875,26.66666603088379,0.0
405,22.0,3.0,0.0790863037109375,0.7,-3.421508312225342,3.421508312225342,3.421508312225342,13.330645561218262,24.77777862548828,0.0
406,23.0,3.0,0.0069580078125,0.7,-3.359259843826294,3.359259843826294,3.359259843826294,12.857532501220703,24.44444465637207,0.0
407,24.0,3.0,0.0001735687255859375,0.7,-3.2517189979553223,3.2517189979553223,3.2517189979553223,12.324872970581055,24.44444465637207,0.0
408,1.0,3.0,0.11331558227539062,0.7,-3.2335731983184814,3.2335731983184814,3.2335731983184814,11.768983840942383,23.27777862548828,0.0
409,2.0,3.0,0.039478302001953125,0.7,-3.2218120098114014,3.2218120098114014,3.2218120098114014,11.336216926574707,22.22222137451172,0.0
410,3.0,3.0,0.001163482666015625,0.7,-3.2155027389526367,3.2155027389526367,3.2155027389526367,11.11855411529541,22.22222137451172,0.0
411,4.0,3.0,0.0001049041748046875,0.7,-3.2268121242523193,3.2268121242523193,3.2268121242523193,10.942679405212402,22.22222137451172,0.0
412,5.0,3.0,2.47955322265625e-05,0.7,-3.2253408432006836,3.2253408432006836,3.2253408432006836,10.868648529052734,22.22222137451172,0.0
413,6.0,3.0,3.4332275390625e-05,0.7,-5.909127712249756,5.909127712249756,5.909127712249756,10.849294662475586,22.22222137451172,0.0
414,7.0,1.0,1.9073486328125e-05,0.7,-3.844212055206299,3.844212055206299,3.844212055206299,10.460089683532715,22.22222137451172,0.0
415,8.0,1.0,-0.000370025634765625,0.7,-3.0202200412750244,3.0202200412750244,3.0202200412750244,10.439789772033691,22.27777862548828,0.0
416,9.0,1.0,-0.0010776519775390625,0.7,-2.778930425643921,2.778930425643921,2.778930425643921,10.654804229736328,22.77777862548828,0.0
417,10.0,1.0,-0.07728004455566406,0.7,-2.5654492378234863,2.5654492378234863,2.5654492378234863,11.289891242980957,24.44444465637207,0.0
418,11.0,1.0,-0.0001220703125,0.7,-2.926485300064087,2.926485300064087,2.926485300064087,11.681439399719238,24.44444465637207,0.0
419,12.0,1.0,3.814697265625e-06,0.7,-2.2046220302581787,2.2046220302581787,2.2046220302581787,12.198383331298828,24.44444465637207,0.0
420,13.0,1.0,-0.000812530517578125,0.7,-2.3566079139709473,2.3566079139709473,2.3566079139709473,12.652973175048828,24.5,0.0
421,14.0,1.0,-0.033557891845703125,0.7,-6.102357864379883,6.102357864379883,6.102357864379883,13.215449333190918,25.66666603088379,0.0
422,15.0,0.0,0.1251678466796875,0.7,-2.1244771480560303,2.1244771480560303,2.1244771480560303,13.186936378479004,24.44444465637207,0.0
423,16.0,0.0,0.0031108856201171875,0.7,-2.2991154193878174,2.2991154193878174,2.2991154193878174,13.432304382324219,24.44444465637207,0.0
424,17.0,0.0,4.1961669921875e-05,0.7,-2.747032880783081,2.747032880783081,2.747032880783081,13.289179801940918,24.44444465637207,0.0
425,18.0,1.0,0.0034999847412109375,0.7,-3.3348641395568848,3.3348641395568848,3.3348641395568848,13.0659761428833,24.22222137451172,0.0
426,19.0,1.0,0.016147613525390625,0.7,-3.2151243686676025,3.2151243686676025,3.2151243686676025,12.456640243530273,23.33333396911621,0.0
427,20.0,1.0,-0.002490997314453125,0.7,-5.289222717285156,5.289222717285156,5.289222717285156,12.056549072265625,23.55555534362793,0.0
428,21.0,3.0,-0.003002166748046875,0.7,-3.4874913692474365,3.4874913692474365,3.4874913692474365,12.092439651489258,24.44444465637207,0.0
429,22.0,3.0,-0.0001735687255859375,0.7,-6.029140472412109,6.029140472412109,6.029140472412109,11.805675506591797,24.44444465637207,0.0
430,23.0,3.0,3.814697265625e-06,0.7,-3.420275926589966,3.420275926589966,3.420275926589966,11.623031616210938,24.44444465637207,0.0
431,24.0,3.0,9.5367431640625e-06,0.7,-3.251718759536743,3.251718759536743,3.251718759536743,11.375929832458496,24.44444465637207,0.0
432,1.0,3.0,0.060146331787109375,0.7,-3.2309441566467285,3.2309441566467285,3.2309441566467285,10.958662033081055,23.27777862548828,0.0
433,2.0,3.0,0.03712654113769531,0.7,-3.2294723987579346,3.2294723987579346,3.2294723987579346,10.7488374710083,22.22222137451172,0.0
434,3.0,3.0,0.001132965087890625,0.7,-3.228170871734619,3.228170871734619,3.228170871734619,10.68486213684082,22.22222137451172,0.0
435,4.0,3.0,0.0001468658447265625,0.7,-4.110945224761963,4.110945224761963,4.110945224761963,10.66080093383789,22.22222137451172,0.0
436,5.0,2.0,9.1552734375e-05,0.7,-3.2253408432006836,3.2253408432006836,3.2253408432006836,10.47964096069336,22.22222137451172,0.0
437,6.0,2.0,2.09808349609375e-05,0.7,-3.225510597229004,3.225510597229004,3.225510597229004,10.452262878417969,22.22222137451172,0.0
438,7.0,2.0,1.33514404296875e-05,0.7,-3.221435785293579,3.221435785293579,3.221435785293579,10.442486763000488,22.22222137451172,0.0
439,8.0,1.0,-0.00115203857421875,0.7,-3.09315824508667,3.09315824508667,3.09315824508667,10.337689399719238,22.27777862548828,0.0
440,9.0,1.0,-0.0056056976318359375,0.7,-3.240943670272827,3.240943670272827,3.240943670272827,10.494136810302734,22.77777862548828,0.0
441,10.0,1.0,-0.14426803588867188,0.7,-3.8489913940429688,3.8489913940429688,3.8489913940429688,10.906940460205078,24.44444465637207,0.0
442,11.0,2.0,-4.00543212890625e-05,0.7,-2.706357002258301,2.706357002258301,2.706357002258301,11.233654975891113,24.44444465637207,0.0
443,12.0,1.0,3.814697265625e-06,0.7,-2.556162118911743,2.556162118911743,2.556162118911743,11.357002258300781,24.44444465637207,0.0
444,13.0,1.0,7.62939453125e-06,0.7,-3.194791078567505,3.194791078567505,3.194791078567505,11.550939559936523,24.44444465637207,0.0
445,14.0,1.0,-0.021413803100585938,0.7,-2.823902130126953,2.823902130126953,2.823902130126953,11.77645492553711,25.05555534362793,0.0
446,15.0,1.0,0.05196380615234375,0.7,-3.3861072063446045,3.3861072063446045,3.3861072063446045,11.750069618225098,24.44444465637207,0.0
447,16.0,1.0,0.00116729736328125,0.7,-3.0084481239318848,3.0084481239318848,3.0084481239318848,11.7933931350708,24.44444465637207,0.0
448,17.0,3.0,4.76837158203125e-05,0.7,-3.0580332279205322,3.0580332279205322,3.0580332279205322,12.096776962280273,24.44444465637207,0.0
449,18.0,3.0,-3.24249267578125e-05,0.7,-3.2909750938415527,3.2909750938415527,3.2909750938415527,12.152864456176758,24.44444465637207,0.0
450,19.0,3.0,7.62939453125e-06,0.7,-3.663588285446167,3.663588285446167,3.663588285446167,12.12210464477539,24.44444465637207,0.0
451,20.0,3.0,1.52587890625e-05,0.7,-4.573923110961914,4.573923110961914,4.573923110961914,11.949498176574707,24.44444465637207,0.0
452,21.0,3.0,7.62939453125e-06,0.7,-3.929793119430542,3.929793119430542,3.929793119430542,11.760882377624512,24.44444465637207,0.0
453,22.0,3.0,7.62939453125e-06,0.7,-3.733212947845459,3.733212947845459,3.733212947845459,11.566506385803223,24.44444465637207,0.0
454,23.0,3.0,9.5367431640625e-06,0.7,-3.5193898677825928,3.5193898677825928,3.5193898677825928,11.392282485961914,24.44444465637207,0.0
455,24.0,3.0,9.5367431640625e-06,0.7,-3.4539666175842285,3.4539666175842285,3.4539666175842285,11.253999710083008,24.44444465637207,0.0
456,1.0,3.0,0.054363250732421875,0.7,-3.2309443950653076,3.2309443950653076,3.2309443950653076,10.841217041015625,23.27777862548828,0.0
457,2.0,3.0,0.05667686462402344,0.7,-4.3304595947265625,4.3304595947265625,4.3304595947265625,10.646604537963867,22.22222137451172,0.0
458,3.0,3.0,0.0013256072998046875,0.7,-3.228170871734619,3.228170871734619,3.228170871734619,10.606729507446289,22.22222137451172,0.0
459,4.0,3.0,0.00016021728515625,0.7,-3.2268123626708984,3.2268123626708984,3.2268123626708984,10.608119010925293,22.22222137451172,0.0
460,5.0,3.0,0.000148773193359375,0.7,-3.9987998008728027,3.9987998008728027,3.9987998008728027,10.67245101928711,22.22222137451172,0.0
461,6.0,3.0,2.09808349609375e-05,0.7,-4.382553577423096,4.382553577423096,4.382553577423096,10.770357131958008,22.22222137451172,0.0
462,7.0,3.0,1.33514404296875e-05,0.7,-3.2804622650146484,3.2804622650146484,3.2804622650146484,10.890241622924805,22.22222137451172,0.0
463,8.0,1.0,-0.0019054412841796875,0.7,-4.461688041687012,4.461688041687012,4.461688041687012,10.622383117675781,22.27777862548828,0.0
464,9.0,1.0,0.00662994384765625,0.7,-3.762680768966675,3.762680768966675,3.762680768966675,10.594438552856445,22.22222137451172,0.0
465,10.0,1.0,-0.23028564453125,0.7,-2.7988061904907227,2.7988061904907227,2.7988061904907227,11.025671005249023,24.44444465637207,0.0
466,11.0,1.0,-0.008680343627929688,0.7,-2.5392673015594482,2.5392673015594482,2.5392673015594482,11.115316390991211,24.44444465637207,0.0
467,12.0,1.0,-2.86102294921875e-05,0.7,-3.1127963066101074,3.1127963066101074,3.1127963066101074,11.351614952087402,24.44444465637207,0.0
468,13.0,1.0,3.814697265625e-06,0.7,-2.4226226806640625,2.4226226806640625,2.4226226806640625,11.503931045532227,24.44444465637207,0.0
469,14.0,1.0,9.5367431640625e-06,0.7,-2.3783657550811768,2.3783657550811768,2.3783657550811768,11.653568267822266,24.44444465637207,0.0
470,15.0,1.0,0.02545928955078125,0.7,-2.408121109008789,2.408121109008789,2.408121109008789,11.684249877929688,24.16666603088379,0.0
471,16.0,1.0,0.03868293762207031,0.7,-2.572096586227417,2.572096586227417,2.572096586227417,11.587847709655762,23.33333396911621,0.0
472,17.0,1.0,-0.002292633056640625,0.7,-3.8673200607299805,3.8673200607299805,3.8673200607299805,11.621545791625977,23.61111068725586,0.0
473,18.0,1.0,-0.0064220428466796875,0.7,-4.250082015991211,4.250082015991211,4.250082015991211,11.62310791015625,24.44444465637207,0.0
474,19.0,2.0,-0.0002765655517578125,0.7,-3.310905933380127,3.310905933380127,3.310905933380127,11.613443374633789,24.44444465637207,0.0
475,20.0,3.0,1.9073486328125e-06,0.7,-3.690570831298828,3.690570831298828,3.690570831298828,11.673460960388184,24.44444465637207,0.0
476,21.0,3.0,5.7220458984375e-06,0.7,-3.625819444656372,3.625819444656372,3.625819444656372,11.605323791503906,24.44444465637207,0.0
477,22.0,3.0,7.62939453125e-06,0.7,-4.431865692138672,4.431865692138672,4.431865692138672,11.518165588378906,24.44444465637207,0.0
478,23.0,3.0,7.62939453125e-06,0.7,-3.7386796474456787,3.7386796474456787,3.7386796474456787,11.399812698364258,24.44444465637207,0.0
479,24.0,3.0,1.52587890625e-05,0.7,-5.08054256439209,5.08054256439209,5.08054256439209,11.288369178771973,24.44444465637207,0.0
480,1.0,3.0,0.037105560302734375,0.7,-3.452881336212158,3.452881336212158,3.452881336212158,10.867987632751465,23.27777862548828,0.0
481,2.0,3.0,0.10505104064941406,0.7,-3.2294726371765137,3.2294726371765137,3.2294726371765137,10.56860637664795,22.22222137451172,0.0
482,3.0,3.0,0.0040607452392578125,0.7,-3.228170871734619,3.228170871734619,3.228170871734619,10.48188591003418,22.22222137451172,0.0
483,4.0,3.0,1.9073486328125e-05,0.7,-3.2268123626708984,3.2268123626708984,3.2268123626708984,10.434584617614746,22.22222137451172,0.0
484,5.0,3.0,1.52587890625e-05,0.7,-3.6329240798950195,3.6329240798950195,3.6329240798950195,10.462018966674805,22.22222137451172,0.0
485,6.0,2.0,1.71661376953125e-05,0.7,-3.223628282546997,3.223628282546997,3.223628282546997,10.296640396118164,22.22222137451172,0.0
486,7.0,1.0,9.5367431640625e-06,0.7,-3.184532403945923,3.184532403945923,3.184532403945923,10.064414024353027,22.22222137451172,0.0
487,8.0,1.0,-0.0003261566162109375,0.7,-2.944657325744629,2.944657325744629,2.944657325744629,10.022830963134766,22.27777862548828,0.0
488,9.0,1.0,-0.000133514404296875,0.7,-2.5814287662506104,2.5814287662506104,2.5814287662506104,10.264458656311035,22.77777862548828,0.0
489,10.0,1.0,-0.09313392639160156,0.7,-2.227471113204956,2.227471113204956,2.227471113204956,10.904898643493652,24.44444465637207,0.0
490,11.0,1.0,-5.14984130859375e-05,0.7,-2.056034564971924,2.056034564971924,2.056034564971924,11.300037384033203,24.44444465637207,0.0
491,12.0,2.0,5.7220458984375e-06,0.7,-3.1352951526641846,3.1352951526641846,3.1352951526641846,12.006691932678223,24.44444465637207,0.0
492,13.0,2.0,9.5367431640625e-06,0.7,-2.124638319015503,2.124638319015503,2.124638319015503,12.63756275177002,24.44444465637207,0.0
493,14.0,1.0,-0.043552398681640625,0.7,-1.9349901676177979,1.9349901676177979,1.9349901676177979,13.149781227111816,24.77777862548828,0.0
494,15.0,1.0,-0.03812980651855469,0.7,-2.485729694366455,2.485729694366455,2.485729694366455,13.620049476623535,25.0,0.0
495,16.0,1.0,0.00940704345703125,0.7,-2.3501393795013428,2.3501393795013428,2.3501393795013428,13.973917007446289,24.77777862548828,0.0
496,17.0,1.0,0.046405792236328125,0.7,-2.4809763431549072,2.4809763431549072,2.4809763431549072,14.007265090942383,23.33333396911621,0.0
497,18.0,2.0,-0.0020904541015625,0.7,-2.8989672660827637,2.8989672660827637,2.8989672660827637,14.302318572998047,23.77777862548828,0.0
498,19.0,3.0,-0.007837295532226562,0.7,-5.9475555419921875,5.9475555419921875,5.9475555419921875,14.41105842590332,24.44444465637207,0.0
499,20.0,3.0,-0.00011444091796875,0.7,-3.9036967754364014,3.9036967754364014,3.9036967754364014,14.037444114685059,24.44444465637207,0.0
500,21.0,3.0,3.814697265625e-06,0.7,-3.3237056732177734,3.3237056732177734,3.3237056732177734,13.757362365722656,24.44444465637207,0.0
501,22.0,3.0,5.7220458984375e-06,0.7,-4.208138465881348,4.208138465881348,4.208138465881348,13.362344741821289,24.44444465637207,0.0
502,23.0,3.0,7.62939453125e-06,0.7,-3.4565367698669434,3.4565367698669434,3.4565367698669434,12.965846061706543,24.44444465637207,0.0
503,24.0,3.0,9.5367431640625e-06,0.7,-3.2328126430511475,3.2328126430511475,3.2328126430511475,12.588029861450195,24.44444465637207,0.0
504,1.0,3.0,0.09480476379394531,0.7,-3.2309443950653076,3.2309443950653076,3.2309443950653076,11.978145599365234,23.27777862548828,0.0
505,2.0,3.0,0.03441429138183594,0.7,-3.2294723987579346,3.2294723987579346,3.2294723987579346,11.377521514892578,22.22222137451172,0.0
506,3.0,3.0,0.0008869171142578125,0.7,-3.228170871734619,3.228170871734619,3.228170871734619,11.074392318725586,22.22222137451172,0.0
507,4.0,3.0,0.000118255615234375,0.7,-3.2268123626708984,3.2268123626708984,3.2268123626708984,10.816614151000977,22.22222137451172,0.0
508,5.0,3.0,9.72747802734375e-05,0.7,-3.212470054626465,3.212470054626465,3.212470054626465,10.672613143920898,22.22222137451172,0.0
509,6.0,3.0,2.288818359375e-05,0.7,-4.833302974700928,4.833302974700928,4.833302974700928,10.591288566589355,22.22222137451172,0.0
510,7.0,2.0,1.33514404296875e-05,0.7,-3.621976137161255,3.621976137161255,3.621976137161255,10.385787010192871,22.22222137451172,0.0
511,8.0,2.0,-0.0003566741943359375,0.7,-3.0352914333343506,3.0352914333343506,3.0352914333343506,10.452001571655273,22.27777862548828,0.0
512,9.0,2.0,-0.0017871856689453125,0.7,-3.041933536529541,3.041933536529541,3.041933536529541,10.784746170043945,22.77777862548828,0.0
513,10.0,1.0,-0.06585884094238281,0.7,-2.199801206588745,2.199801206588745,2.199801206588745,11.348166465759277,24.44444465637207,0.0
514,11.0,2.0,-9.918212890625e-05,0.7,-2.387852668762207,2.387852668762207,2.387852668762207,12.0044527053833,24.44444465637207,0.0
515,12.0,2.0,3.814697265625e-06,0.7,-3.622337818145752,3.622337818145752,3.622337818145752,12.693178176879883,24.44444465637207,0.0
516,13.0,1.0,9.5367431640625e-06,0.7,-2.1230506896972656,2.1230506896972656,2.1230506896972656,13.236466407775879,24.44444465637207,0.0
517,14.0,1.0,-0.00691986083984375,0.7,-1.6950641870498657,1.6950641870498657,1.6950641870498657,13.946873664855957,25.11111068725586,0.0
518,15.0,2.0,0.010686874389648438,0.7,-1.834829568862915,1.834829568862915,1.834829568862915,14.646523475646973,24.94444465637207,0.0
519,16.0,2.0,0.1402435302734375,0.7,-2.4507558345794678,2.4507558345794678,2.4507558345794678,15.050727844238281,23.33333396911621,0.0
520,17.0,3.0,-0.0005817413330078125,0.7,-2.357386827468872,2.357386827468872,2.357386827468872,15.669036865234375,23.72222137451172,0.0
521,18.0,3.0,-0.010589599609375,0.7,-2.7983016967773438,2.7983016967773438,2.7983016967773438,15.89769172668457,24.44444465637207,0.0
522,19.0,3.0,-0.0001811981201171875,0.7,-3.2936315536499023,3.2936315536499023,3.2936315536499023,15.702119827270508,24.44444465637207,0.0
523,20.0,3.0,-2.09808349609375e-05,0.7,-3.4706690311431885,3.4706690311431885,3.4706690311431885,15.259126663208008,24.44444465637207,0.0
524,21.0,3.0,5.7220458984375e-06,0.7,-4.142736434936523,4.142736434936523,4.142736434936523,14.821023941040039,24.44444465637207,0.0
525,22.0,3.0,7.62939453125e-06,0.7,-3.512063503265381,3.512063503265381,3.512063503265381,14.293195724487305,24.44444465637207,0.0
526,23.0,3.0,7.62939453125e-06,0.7,-3.298243761062622,3.298243761062622,3.298243761062622,13.740708351135254,24.44444465637207,0.0
527,24.0,3.0,9.5367431640625e-06,0.7,-3.2517189979553223,3.2517189979553223,3.2517189979553223,13.193277359008789,24.44444465637207,0.0
528,1.0,3.0,0.08780097961425781,0.7,-3.2309443950653076,3.2309443950653076,3.2309443950653076,12.534137725830078,23.38888931274414,0.0
529,2.0,3.0,-0.0030155181884765625,0.7,-3.2294726371765137,3.2294726371765137,3.2294726371765137,12.248668670654297,24.44444465637207,0.0
530,3.0,3.0,-5.53131103515625e-05,0.7,-3.228170871734619,3.228170871734619,3.228170871734619,11.795830726623535,24.44444465637207,0.0
531,4.0,3.0,5.7220458984375e-06,0.7,-3.2268123626708984,3.2268123626708984,3.2268123626708984,11.527909278869629,24.44444465637207,0.0
532,5.0,3.0,-4.76837158203125e-05,0.7,-3.2253408432006836,3.2253408432006836,3.2253408432006836,11.316030502319336,24.44444465637207,0.0
533,6.0,3.0,7.62939453125e-06,0.7,-3.225510597229004,3.225510597229004,3.225510597229004,11.211572647094727,24.44444465637207,0.0
534,7.0,3.0,5.7220458984375e-06,0.7,-3.588364362716675,3.588364362716675,3.588364362716675,11.193187713623047,24.44444465637207,0.0
535,8.0,3.0,0.030353546142578125,0.7,-2.978184223175049,2.978184223175049,2.978184223175049,11.062826156616211,23.05555534362793,0.0
536,9.0,3.0,0.022020339965820312,0.7,-2.541358470916748,2.541358470916748,2.541358470916748,11.35545539855957,22.77777862548828,0.0
537,10.0,2.0,-0.01375579833984375,0.7,-3.4775991439819336,3.4775991439819336,3.4775991439819336,11.83565902709961,24.16666603088379,0.0
538,11.0,2.0,-0.0016307830810546875,0.7,-7.925963878631592,7.925963878631592,7.925963878631592,12.348329544067383,24.44444465637207,0.0
539,12.0,2.0,-1.52587890625e-05,0.7,-1.7321741580963135,1.7321741580963135,1.7321741580963135,12.910452842712402,24.44444465637207,0.0
540,13.0,1.0,5.7220458984375e-06,0.7,-2.429385185241699,2.429385185241699,2.429385185241699,13.362716674804688,24.44444465637207,0.0
541,14.0,2.0,9.5367431640625e-06,0.7,-2.0734503269195557,2.0734503269195557,2.0734503269195557,14.039387702941895,24.44444465637207,0.0
542,15.0,2.0,0.000209808349609375,0.7,-4.44839334487915,4.44839334487915,4.44839334487915,14.570926666259766,24.44444465637207,0.0
543,16.0,2.0,1.52587890625e-05,0.7,-7.999342918395996,7.999342918395996,7.999342918395996,14.978925704956055,24.44444465637207,0.0
544,17.0,1.0,3.814697265625e-06,0.7,-2.717664957046509,2.717664957046509,2.717664957046509,15.0336332321167,24.44444465637207,0.0
545,18.0,2.0,0.00440216064453125,0.7,-3.032015323638916,3.032015323638916,3.032015323638916,14.98420524597168,24.33333396911621,0.0
546,19.0,2.0,0.009033203125,0.7,-3.4155545234680176,3.4155545234680176,3.4155545234680176,14.581378936767578,23.88888931274414,0.0
547,20.0,3.0,-0.001743316650390625,0.7,-4.124628067016602,4.124628067016602,4.124628067016602,14.274223327636719,24.0,0.0
548,21.0,3.0,-0.0085906982421875,0.7,-4.194215297698975,4.194215297698975,4.194215297698975,13.869871139526367,24.44444465637207,0.0
549,22.0,3.0,-0.000560760498046875,0.7,-3.9408349990844727,3.9408349990844727,3.9408349990844727,13.342398643493652,24.44444465637207,0.0
550,23.0,3.0,0.15958595275878906,0.7,-3.298243761062622,3.298243761062622,3.298243761062622,12.348103523254395,22.22222137451172,0.0
551,24.0,3.0,0.00173187255859375,0.7,-3.2328126430511475,3.2328126430511475,3.2328126430511475,11.894805908203125,22.22222137451172,0.0
552,1.0,3.0,-0.05599212646484375,0.7,-3.2309443950653076,3.2309443950653076,3.2309443950653076,11.677956581115723,23.27777862548828,0.0
553,2.0,3.0,0.020296096801757812,0.7,-3.2294726371765137,3.2294726371765137,3.2294726371765137,11.077886581420898,22.22222137451172,0.0
554,3.0,3.0,-0.0021209716796875,0.7,-3.2155027389526367,3.2155027389526367,3.2155027389526367,11.18616008758545,23.66666603088379,0.0
555,4.0,3.0,-0.00238037109375,0.7,-3.2268123626708984,3.2268123626708984,3.2268123626708984,10.964717864990234,23.88888931274414,0.0
556,5.0,3.0,0.07596778869628906,0.7,-3.2253408432006836,3.2253408432006836,3.2253408432006836,10.62785530090332,22.44444465637207,0.0
557,6.0,3.0,0.004764556884765625,0.7,-3.225510597229004,3.225510597229004,3.225510597229004,10.574969291687012,22.22222137451172,0.0
558,7.0,3.0,0.0003604888916015625,0.7,-3.211183786392212,3.211183786392212,3.211183786392212,10.57367992401123,22.22222137451172,0.0
559,8.0,2.0,-0.000640869140625,0.7,-2.929866075515747,2.929866075515747,2.929866075515747,10.566474914550781,22.27777862548828,0.0
560,9.0,2.0,-0.114349365234375,0.7,-2.537010908126831,2.537010908126831,2.537010908126831,11.199586868286133,24.44444465637207,0.0
561,10.0,1.0,-0.0001544952392578125,0.7,-2.143448829650879,2.143448829650879,2.143448829650879,11.320470809936523,24.44444465637207,0.0
562,11.0,1.0,3.814697265625e-06,0.7,-2.8595669269561768,2.8595669269561768,2.8595669269561768,11.757111549377441,24.44444465637207,0.0
563,12.0,1.0,5.7220458984375e-06,0.7,-1.8409873247146606,1.8409873247146606,1.8409873247146606,12.126721382141113,24.44444465637207,0.0
564,13.0,2.0,7.62939453125e-06,0.7,-8.046019554138184,8.046019554138184,8.046019554138184,12.839348793029785,24.44444465637207,0.0
565,14.0,2.0,-0.08540916442871094,0.7,-4.813793659210205,4.813793659210205,4.813793659210205,13.556327819824219,25.44444465637207,0.0
566,15.0,2.0,-0.014011383056640625,0.7,-1.8219034671783447,1.8219034671783447,1.8219034671783447,14.25464153289795,26.66666603088379,0.0
567,16.0,2.0,0.1931285858154297,0.7,-2.140989065170288,2.140989065170288,2.140989065170288,14.30552864074707,24.22222137451172,0.0
568,17.0,2.0,0.048366546630859375,0.7,-2.6215739250183105,2.6215739250183105,2.6215739250183105,14.3628568649292,23.33333396911621,0.0
569,18.0,3.0,-0.0035724639892578125,0.7,-3.805724859237671,3.805724859237671,3.805724859237671,14.515748023986816,24.05555534362793,0.0
570,19.0,3.0,-0.01525115966796875,0.7,-3.295850992202759,3.295850992202759,3.295850992202759,14.308992385864258,24.44444465637207,0.0
571,20.0,3.0,0.005466461181640625,0.7,-3.4662537574768066,3.4662537574768066,3.4662537574768066,13.8969144821167,24.27777862548828,0.0
572,21.0,3.0,0.011554718017578125,0.7,-3.4874913692474365,3.4874913692474365,3.4874913692474365,13.42439079284668,23.88888931274414,0.0
573,22.0,3.0,-0.0032367706298828125,0.7,-3.6382100582122803,3.6382100582122803,3.6382100582122803,12.976807594299316,24.05555534362793,0.0
574,23.0,3.0,-0.031026840209960938,0.7,-4.91488790512085,4.91488790512085,4.91488790512085,12.547070503234863,24.44444465637207,0.0
575,24.0,3.0,-0.000766754150390625,0.7,-3.2517189979553223,3.2517189979553223,3.2517189979553223,12.08564281463623,24.44444465637207,0.0
576,1.0,3.0,0.09818267822265625,0.7,-3.2335731983184814,3.2335731983184814,3.2335731983184814,11.577896118164062,23.27777862548828,0.0
577,2.0,3.0,0.07255172729492188,0.7,-3.2294723987579346,3.2294723987579346,3.2294723987579346,11.241588592529297,22.38888931274414,0.0
578,3.0,3.0,-0.012434005737304688,0.7,-3.228170871734619,3.228170871734619,3.228170871734619,11.264335632324219,23.33333396911621,0.0
579,4.0,3.0,0.00318145751953125,0.7,-3.2268121242523193,3.2268121242523193,3.2268121242523193,11.090692520141602,23.16666603088379,0.0
580,5.0,3.0,0.08057785034179688,0.7,-3.2253406047821045,3.2253406047821045,3.2253406047821045,10.901856422424316,22.22222137451172,0.0
581,6.0,3.0,0.0022029876708984375,0.7,-6.19896936416626,6.19896936416626,6.19896936416626,10.935630798339844,22.22222137451172,0.0
582,7.0,1.0,1.52587890625e-05,0.7,-4.208346366882324,4.208346366882324,4.208346366882324,10.56451416015625,22.22222137451172,0.0
583,8.0,1.0,-0.001209259033203125,0.7,-4.056985378265381,4.056985378265381,4.056985378265381,10.543463706970215,22.27777862548828,0.0
584,9.0,1.0,-0.0038089752197265625,0.7,-2.797687530517578,2.797687530517578,2.797687530517578,10.636205673217773,22.77777862548828,0.0
585,10.0,1.0,-0.0797271728515625,0.7,-2.3769330978393555,2.3769330978393555,2.3769330978393555,11.142894744873047,24.44444465637207,0.0
586,11.0,1.0,-0.0001392364501953125,0.7,-3.1941792964935303,3.1941792964935303,3.1941792964935303,11.415361404418945,24.44444465637207,0.0
587,12.0,1.0,3.814697265625e-06,0.7,-2.067056179046631,2.067056179046631,2.067056179046631,11.845925331115723,24.44444465637207,0.0
